ip name
62.155.247.218 ISIS_VIRTUAL_L1_62_155_247_218
62.155.247.219 ISIS_VIRTUAL_L1_62_155_247_219
62.155.247.220 ISIS_VIRTUAL_L1_62_155_247_220
62.155.247.221 ISIS_VIRTUAL_L1_62_155_247_221
62.155.247.222 ISIS_VIRTUAL_L1_62_155_247_222
62.155.247.223 ISIS_VIRTUAL_L1_62_155_247_223
62.155.247.224 ISIS_VIRTUAL_L1_62_155_247_224
62.155.247.225 ISIS_VIRTUAL_L1_62_155_247_225
62.155.247.226 ISIS_VIRTUAL_L1_62_155_247_226
62.155.247.227 ISIS_VIRTUAL_L1_62_155_247_227
62.155.247.228 ISIS_VIRTUAL_L1_62_155_247_228
62.155.247.229 ISIS_VIRTUAL_L1_62_155_247_229
62.155.247.230 ISIS_VIRTUAL_L1_62_155_247_230
62.155.247.231 ISIS_VIRTUAL_L1_62_155_247_231
62.155.247.232 ISIS_VIRTUAL_L1_62_155_247_232
62.155.247.233 ISIS_VIRTUAL_L1_62_155_247_233
62.155.247.234 ISIS_VIRTUAL_L1_62_155_247_234
62.155.247.235 ISIS_VIRTUAL_L1_62_155_247_235
62.155.247.236 ISIS_VIRTUAL_L1_62_155_247_236
62.155.247.237 ISIS_VIRTUAL_L1_62_155_247_237
62.155.247.238 ISIS_VIRTUAL_L1_62_155_247_238
62.155.247.239 ISIS_VIRTUAL_L1_62_155_247_239
62.155.247.240 ISIS_VIRTUAL_L1_62_155_247_240
62.155.247.241 ISIS_VIRTUAL_L1_62_155_247_241
62.155.247.242 ISIS_VIRTUAL_L1_62_155_247_242
62.155.247.243 ISIS_VIRTUAL_L1_62_155_247_243
62.155.247.244 ISIS_VIRTUAL_L1_62_155_247_244
62.155.247.245 ISIS_VIRTUAL_L1_62_155_247_245
62.155.247.246 ISIS_VIRTUAL_L1_62_155_247_246
62.155.247.247 ISIS_VIRTUAL_L1_62_155_247_247
62.155.247.248 ISIS_VIRTUAL_L1_62_155_247_248
62.155.247.249 ISIS_VIRTUAL_L1_62_155_247_249
62.155.247.250 ISIS_VIRTUAL_L1_62_155_247_250
62.155.247.251 ISIS_VIRTUAL_L1_62_155_247_251
62.155.247.252 ISIS_VIRTUAL_L1_62_155_247_252
62.155.247.253 ISIS_VIRTUAL_L1_62_155_247_253
62.155.247.254 ISIS_VIRTUAL_L1_62_155_247_254
80.146.128.1 ISIS_VIRTUAL_L1_80_146_128_1
80.146.128.2 ISIS_VIRTUAL_L1_80_146_128_2
80.146.128.3 ISIS_VIRTUAL_L1_80_146_128_3
80.146.128.4 ISIS_VIRTUAL_L1_80_146_128_4
80.146.128.5 ISIS_VIRTUAL_L1_80_146_128_5
80.146.128.6 ISIS_VIRTUAL_L1_80_146_128_6
80.146.128.7 ISIS_VIRTUAL_L1_80_146_128_7
80.146.128.8 ISIS_VIRTUAL_L1_80_146_128_8
80.146.128.9 ISIS_VIRTUAL_L1_80_146_128_9
80.146.128.10 ISIS_VIRTUAL_L1_80_146_128_10
80.146.128.11 ISIS_VIRTUAL_L1_80_146_128_11
80.146.128.12 ISIS_VIRTUAL_L1_80_146_128_12
80.146.128.13 ISIS_VIRTUAL_L1_80_146_128_13
80.146.128.14 ISIS_VIRTUAL_L1_80_146_128_14
80.146.128.15 ISIS_VIRTUAL_L1_80_146_128_15
80.146.128.16 ISIS_VIRTUAL_L1_80_146_128_16
80.146.128.17 ISIS_VIRTUAL_L1_80_146_128_17
80.146.128.18 ISIS_VIRTUAL_L1_80_146_128_18
80.146.128.19 ISIS_VIRTUAL_L1_80_146_128_19
80.146.128.20 ISIS_VIRTUAL_L1_80_146_128_20
80.146.128.21 ISIS_VIRTUAL_L1_80_146_128_21
80.146.128.128 ISIS_VIRTUAL_L1_80_146_128_128
80.146.128.129 ISIS_VIRTUAL_L1_80_146_128_129
80.146.128.130 ISIS_VIRTUAL_L1_80_146_128_130
80.146.128.131 ISIS_VIRTUAL_L1_80_146_128_131
80.146.128.132 ISIS_VIRTUAL_L1_80_146_128_132
80.146.128.133 ISIS_VIRTUAL_L1_80_146_128_133
80.146.128.134 ISIS_VIRTUAL_L1_80_146_128_134
80.146.128.135 ISIS_VIRTUAL_L1_80_146_128_135
80.146.128.136 ISIS_VIRTUAL_L1_80_146_128_136
80.146.128.137 ISIS_VIRTUAL_L1_80_146_128_137
80.146.128.138 ISIS_VIRTUAL_L1_80_146_128_138
80.146.128.139 ISIS_VIRTUAL_L1_80_146_128_139
80.146.128.140 ISIS_VIRTUAL_L1_80_146_128_140
80.146.128.141 ISIS_VIRTUAL_L1_80_146_128_141
80.146.128.142 ISIS_VIRTUAL_L1_80_146_128_142
80.146.128.143 ISIS_VIRTUAL_L1_80_146_128_143
80.146.128.144 ISIS_VIRTUAL_L1_80_146_128_144
80.146.128.145 ISIS_VIRTUAL_L1_80_146_128_145
80.146.128.146 ISIS_VIRTUAL_L1_80_146_128_146
80.146.128.147 ISIS_VIRTUAL_L1_80_146_128_147
80.146.128.148 ISIS_VIRTUAL_L1_80_146_128_148
80.146.128.149 ISIS_VIRTUAL_L1_80_146_128_149
80.146.128.150 ISIS_VIRTUAL_L1_80_146_128_150
80.146.128.151 ISIS_VIRTUAL_L1_80_146_128_151
80.146.128.152 ISIS_VIRTUAL_L1_80_146_128_152
80.146.128.153 ISIS_VIRTUAL_L1_80_146_128_153
80.146.128.154 ISIS_VIRTUAL_L1_80_146_128_154
80.146.128.155 ISIS_VIRTUAL_L1_80_146_128_155
80.146.129.1 ISIS_VIRTUAL_L1_80_146_129_1
80.146.129.2 ISIS_VIRTUAL_L1_80_146_129_2
80.146.129.3 ISIS_VIRTUAL_L1_80_146_129_3
80.146.129.4 ISIS_VIRTUAL_L1_80_146_129_4
80.146.129.5 ISIS_VIRTUAL_L1_80_146_129_5
80.146.129.6 ISIS_VIRTUAL_L1_80_146_129_6
80.146.129.7 ISIS_VIRTUAL_L1_80_146_129_7
80.146.129.8 ISIS_VIRTUAL_L1_80_146_129_8
80.146.129.9 ISIS_VIRTUAL_L1_80_146_129_9
80.146.129.10 ISIS_VIRTUAL_L1_80_146_129_10
80.146.129.11 ISIS_VIRTUAL_L1_80_146_129_11
80.146.129.12 ISIS_VIRTUAL_L1_80_146_129_12
80.146.129.13 ISIS_VIRTUAL_L1_80_146_129_13
80.146.129.14 ISIS_VIRTUAL_L1_80_146_129_14
80.146.129.15 ISIS_VIRTUAL_L1_80_146_129_15
80.146.129.16 ISIS_VIRTUAL_L1_80_146_129_16
80.146.129.17 ISIS_VIRTUAL_L1_80_146_129_17
80.146.129.18 ISIS_VIRTUAL_L1_80_146_129_18
80.146.129.19 ISIS_VIRTUAL_L1_80_146_129_19
80.146.129.20 ISIS_VIRTUAL_L1_80_146_129_20
80.146.129.21 ISIS_VIRTUAL_L1_80_146_129_21
80.146.129.22 ISIS_VIRTUAL_L1_80_146_129_22
80.146.129.23 ISIS_VIRTUAL_L1_80_146_129_23
80.146.129.24 ISIS_VIRTUAL_L1_80_146_129_24
80.146.129.25 ISIS_VIRTUAL_L1_80_146_129_25
80.146.129.26 ISIS_VIRTUAL_L1_80_146_129_26
80.146.129.27 ISIS_VIRTUAL_L1_80_146_129_27
80.146.129.28 ISIS_VIRTUAL_L1_80_146_129_28
80.146.129.29 ISIS_VIRTUAL_L1_80_146_129_29
80.146.129.30 ISIS_VIRTUAL_L1_80_146_129_30
80.146.129.31 ISIS_VIRTUAL_L1_80_146_129_31
80.146.129.128 ISIS_VIRTUAL_L1_80_146_129_128
80.146.129.129 ISIS_VIRTUAL_L1_80_146_129_129
80.146.129.130 ISIS_VIRTUAL_L1_80_146_129_130
80.146.129.131 ISIS_VIRTUAL_L1_80_146_129_131
80.146.129.132 ISIS_VIRTUAL_L1_80_146_129_132
80.146.130.1 ISIS_VIRTUAL_L1_80_146_130_1
80.146.130.2 ISIS_VIRTUAL_L1_80_146_130_2
80.146.130.3 ISIS_VIRTUAL_L1_80_146_130_3
80.146.130.4 ISIS_VIRTUAL_L1_80_146_130_4
80.146.130.5 ISIS_VIRTUAL_L1_80_146_130_5
80.146.130.6 ISIS_VIRTUAL_L1_80_146_130_6
80.146.130.7 ISIS_VIRTUAL_L1_80_146_130_7
80.146.130.8 ISIS_VIRTUAL_L1_80_146_130_8
80.146.130.9 ISIS_VIRTUAL_L1_80_146_130_9
80.146.130.10 ISIS_VIRTUAL_L1_80_146_130_10
80.146.130.11 ISIS_VIRTUAL_L1_80_146_130_11
80.146.130.12 ISIS_VIRTUAL_L1_80_146_130_12
80.146.130.13 ISIS_VIRTUAL_L1_80_146_130_13
80.146.130.128 ISIS_VIRTUAL_L1_80_146_130_128
80.146.130.129 ISIS_VIRTUAL_L1_80_146_130_129
80.146.130.130 ISIS_VIRTUAL_L1_80_146_130_130
80.146.130.131 ISIS_VIRTUAL_L1_80_146_130_131
80.146.136.2 ISIS_VIRTUAL_L1_80_146_136_2
80.146.136.3 ISIS_VIRTUAL_L1_80_146_136_3
81.7.192.1 ISIS_VIRTUAL_L1_81_7_192_1
81.7.192.2 ISIS_VIRTUAL_L1_81_7_192_2
81.7.192.3 ISIS_VIRTUAL_L1_81_7_192_3
81.7.192.4 ISIS_VIRTUAL_L1_81_7_192_4
81.7.192.5 ISIS_VIRTUAL_L1_81_7_192_5
81.7.192.6 ISIS_VIRTUAL_L1_81_7_192_6
81.7.192.7 ISIS_VIRTUAL_L1_81_7_192_7
81.7.192.8 ISIS_VIRTUAL_L1_81_7_192_8
81.7.192.9 ISIS_VIRTUAL_L1_81_7_192_9
81.7.192.10 ISIS_VIRTUAL_L1_81_7_192_10
81.7.192.11 ISIS_VIRTUAL_L1_81_7_192_11
81.7.192.12 ISIS_VIRTUAL_L1_81_7_192_12
81.7.192.13 ISIS_VIRTUAL_L1_81_7_192_13
81.7.192.14 ISIS_VIRTUAL_L1_81_7_192_14
81.7.192.15 ISIS_VIRTUAL_L1_81_7_192_15
81.7.192.16 ISIS_VIRTUAL_L1_81_7_192_16
81.7.192.17 LON-SE21
81.7.192.18 ISIS_VIRTUAL_L1_81_7_192_18
81.7.192.19 ISIS_VIRTUAL_L1_81_7_192_19
81.7.192.20 ISIS_VIRTUAL_L1_81_7_192_20
81.7.192.21 ISIS_VIRTUAL_L1_81_7_192_21
81.7.192.22 ISIS_VIRTUAL_L1_81_7_192_22
81.7.192.23 ISIS_VIRTUAL_L1_81_7_192_23
81.7.192.24 ISIS_VIRTUAL_L1_81_7_192_24
81.7.192.25 ISIS_VIRTUAL_L1_81_7_192_25
81.7.192.27 ISIS_VIRTUAL_L1_81_7_192_27
81.7.192.28 ISIS_VIRTUAL_L1_81_7_192_28
81.7.192.29 ISIS_VIRTUAL_L1_81_7_192_29
81.7.192.30 ISIS_VIRTUAL_L1_81_7_192_30
81.7.192.31 ISIS_VIRTUAL_L1_81_7_192_31
81.7.192.37 ISIS_VIRTUAL_L1_81_7_192_37
81.7.192.40 ISIS_VIRTUAL_L1_81_7_192_40
81.7.192.42 ISIS_VIRTUAL_L1_81_7_192_42
81.7.192.45 ISIS_VIRTUAL_L1_81_7_192_45
81.7.192.48 ISIS_VIRTUAL_L1_81_7_192_48
81.7.192.51 ISIS_VIRTUAL_L1_81_7_192_51
81.7.192.52 ISIS_VIRTUAL_L1_81_7_192_52
81.7.192.53 ISIS_VIRTUAL_L1_81_7_192_53
81.7.192.54 ISIS_VIRTUAL_L1_81_7_192_54
81.7.192.58 ISIS_VIRTUAL_L1_81_7_192_58
81.7.192.60 ISIS_VIRTUAL_L1_81_7_192_60
81.7.192.62 ISIS_VIRTUAL_L1_81_7_192_62
81.7.192.63 ISIS_VIRTUAL_L1_81_7_192_63
81.7.192.64 ISIS_VIRTUAL_L1_81_7_192_64
81.7.192.65 ISIS_VIRTUAL_L1_81_7_192_65
81.7.192.66 ISIS_VIRTUAL_L1_81_7_192_66
81.7.192.67 ISIS_VIRTUAL_L1_81_7_192_67
81.7.192.71 ISIS_VIRTUAL_L1_81_7_192_71
81.7.192.73 FRA-SA22
81.7.192.74 ISIS_VIRTUAL_L1_81_7_192_74
81.7.192.76 ISIS_VIRTUAL_L1_81_7_192_76
81.7.192.77 VIE-SB27
81.7.192.78 ISIS_VIRTUAL_L1_81_7_192_78
81.7.192.79 PAR-SB25
81.7.192.80 ISIS_VIRTUAL_L1_81_7_192_80
81.7.192.81 ISIS_VIRTUAL_L1_81_7_192_81
81.7.192.83 ISIS_VIRTUAL_L1_81_7_192_83
81.7.192.84 ISIS_VIRTUAL_L1_81_7_192_84
81.7.192.85 ISIS_VIRTUAL_L1_81_7_192_85
81.7.192.86 ISIS_VIRTUAL_L1_81_7_192_86
81.7.192.87 ISIS_VIRTUAL_L1_81_7_192_87
81.7.192.90 ISIS_VIRTUAL_L1_81_7_192_90
81.7.192.91 ISIS_VIRTUAL_L1_81_7_192_91
81.7.192.92 ISIS_VIRTUAL_L1_81_7_192_92
81.7.192.93 ISIS_VIRTUAL_L1_81_7_192_93
81.7.192.94 ISIS_VIRTUAL_L1_81_7_192_94
81.7.192.95 ISIS_VIRTUAL_L1_81_7_192_95
81.7.192.97 ISIS_VIRTUAL_L1_81_7_192_97
81.7.192.98 HAM-SA22
81.7.192.100 ISIS_VIRTUAL_L1_81_7_192_100
81.7.192.101 ISIS_VIRTUAL_L1_81_7_192_101
81.7.192.102 ISIS_VIRTUAL_L1_81_7_192_102
81.7.192.103 ISIS_VIRTUAL_L1_81_7_192_103
81.7.192.104 ISIS_VIRTUAL_L1_81_7_192_104
81.7.192.108 ISIS_VIRTUAL_L1_81_7_192_108
81.7.192.110 ISIS_VIRTUAL_L1_81_7_192_110
81.7.192.113 ISIS_VIRTUAL_L1_81_7_192_113
81.7.192.114 ISIS_VIRTUAL_L1_81_7_192_114
81.7.192.115 ISIS_VIRTUAL_L1_81_7_192_115
81.7.192.116 ISIS_VIRTUAL_L1_81_7_192_116
81.7.192.117 LON-SF21
81.7.192.118 ISIS_VIRTUAL_L1_81_7_192_118
81.7.192.119 FRA-SB22
81.7.192.123 ISIS_VIRTUAL_L1_81_7_192_123
81.7.192.126 ISIS_VIRTUAL_L1_81_7_192_126
81.7.192.127 ISIS_VIRTUAL_L1_81_7_192_127
81.7.192.129 ISIS_VIRTUAL_L1_81_7_192_129
81.7.192.131 ISIS_VIRTUAL_L1_81_7_192_131
81.7.192.132 ISIS_VIRTUAL_L1_81_7_192_132
81.7.192.134 ISIS_VIRTUAL_L1_81_7_192_134
81.7.192.135 ISIS_VIRTUAL_L1_81_7_192_135
81.7.192.136 ISIS_VIRTUAL_L1_81_7_192_136
81.7.192.137 ISIS_VIRTUAL_L1_81_7_192_137
81.7.192.138 ISIS_VIRTUAL_L1_81_7_192_138
81.7.192.139 VIE-SC23
81.7.192.140 ISIS_VIRTUAL_L1_81_7_192_140
81.7.192.141 ISIS_VIRTUAL_L1_81_7_192_141
81.7.192.142 ISIS_VIRTUAL_L1_81_7_192_142
81.7.192.143 ISIS_VIRTUAL_L1_81_7_192_143
81.7.192.145 ISIS_VIRTUAL_L1_81_7_192_145
81.7.192.146 ISIS_VIRTUAL_L1_81_7_192_146
81.7.192.147 ISIS_VIRTUAL_L1_81_7_192_147
81.7.192.148 ISIS_VIRTUAL_L1_81_7_192_148
81.7.192.149 ISIS_VIRTUAL_L1_81_7_192_149
81.7.192.150 ISIS_VIRTUAL_L1_81_7_192_150
81.7.192.151 ISIS_VIRTUAL_L1_81_7_192_151
81.7.192.152 MUC-SA23
81.7.192.154 ISIS_VIRTUAL_L1_81_7_192_154
81.7.192.155 ISIS_VIRTUAL_L1_81_7_192_155
81.7.192.156 ISIS_VIRTUAL_L1_81_7_192_156
81.7.193.2 ISIS_VIRTUAL_L1_81_7_193_2
81.7.193.3 ISIS_VIRTUAL_L1_81_7_193_3
81.7.193.4 ISIS_VIRTUAL_L1_81_7_193_4
81.7.193.6 ISIS_VIRTUAL_L1_81_7_193_6
81.7.193.8 ISIS_VIRTUAL_L1_81_7_193_8
81.7.193.9 ISIS_VIRTUAL_L1_81_7_193_9
81.7.193.10 ISIS_VIRTUAL_L1_81_7_193_10
81.7.193.11 ISIS_VIRTUAL_L1_81_7_193_11
81.7.193.12 ISIS_VIRTUAL_L1_81_7_193_12
81.7.193.14 ISIS_VIRTUAL_L1_81_7_193_14
81.7.193.15 ISIS_VIRTUAL_L1_81_7_193_15
81.7.193.16 ISIS_VIRTUAL_L1_81_7_193_16
81.7.193.17 ISIS_VIRTUAL_L1_81_7_193_17
81.7.193.18 ISIS_VIRTUAL_L1_81_7_193_18
81.7.193.19 ISIS_VIRTUAL_L1_81_7_193_19
81.7.193.20 ISIS_VIRTUAL_L1_81_7_193_20
81.7.193.21 ISIS_VIRTUAL_L1_81_7_193_21
81.7.193.22 ISIS_VIRTUAL_L1_81_7_193_22
81.7.193.23 ISIS_VIRTUAL_L1_81_7_193_23
81.7.193.24 ISIS_VIRTUAL_L1_81_7_193_24
81.7.193.25 ISIS_VIRTUAL_L1_81_7_193_25
81.7.193.26 ISIS_VIRTUAL_L1_81_7_193_26
81.7.193.29 ISIS_VIRTUAL_L1_81_7_193_29
81.7.193.31 ISIS_VIRTUAL_L1_81_7_193_31
81.7.194.2 ISIS_VIRTUAL_L1_81_7_194_2
81.7.194.4 ISIS_VIRTUAL_L1_81_7_194_4
81.7.194.5 ISIS_VIRTUAL_L1_81_7_194_5
81.7.194.6 ISIS_VIRTUAL_L1_81_7_194_6
81.7.194.8 ISIS_VIRTUAL_L1_81_7_194_8
81.7.194.10 ISIS_VIRTUAL_L1_81_7_194_10
81.7.194.11 ISIS_VIRTUAL_L1_81_7_194_11
81.7.194.12 ISIS_VIRTUAL_L1_81_7_194_12
81.7.194.15 ISIS_VIRTUAL_L1_81_7_194_15
81.7.194.16 ISIS_VIRTUAL_L1_81_7_194_16
81.7.194.20 ISIS_VIRTUAL_L1_81_7_194_20
81.7.194.21 ISIS_VIRTUAL_L1_81_7_194_21
81.7.194.22 ISIS_VIRTUAL_L1_81_7_194_22
81.7.194.23 ISIS_VIRTUAL_L1_81_7_194_23
81.7.194.24 ISIS_VIRTUAL_L1_81_7_194_24
81.7.194.25 ISIS_VIRTUAL_L1_81_7_194_25
81.7.194.26 ISIS_VIRTUAL_L1_81_7_194_26
81.7.194.27 ISIS_VIRTUAL_L1_81_7_194_27
81.7.194.28 ISIS_VIRTUAL_L1_81_7_194_28
81.7.194.29 ISIS_VIRTUAL_L1_81_7_194_29
81.7.194.31 ISIS_VIRTUAL_L1_81_7_194_31
81.7.194.32 ISIS_VIRTUAL_L1_81_7_194_32
81.7.194.34 ISIS_VIRTUAL_L1_81_7_194_34
81.7.194.35 ISIS_VIRTUAL_L1_81_7_194_35
81.7.194.36 ISIS_VIRTUAL_L1_81_7_194_36
81.7.194.39 ISIS_VIRTUAL_L1_81_7_194_39
81.7.194.40 ISIS_VIRTUAL_L1_81_7_194_40
81.7.194.41 ISIS_VIRTUAL_L1_81_7_194_41
81.7.194.42 ISIS_VIRTUAL_L1_81_7_194_42
81.7.194.46 ISIS_VIRTUAL_L1_81_7_194_46
81.7.194.48 ISIS_VIRTUAL_L1_81_7_194_48
81.7.194.54 ISIS_VIRTUAL_L1_81_7_194_54
81.7.194.56 ISIS_VIRTUAL_L1_81_7_194_56
81.7.194.57 ISIS_VIRTUAL_L1_81_7_194_57
81.7.194.58 ISIS_VIRTUAL_L1_81_7_194_58
81.7.194.59 ISIS_VIRTUAL_L1_81_7_194_59
81.7.194.60 ISIS_VIRTUAL_L1_81_7_194_60
82.210.192.4 HAM-SA46
82.210.192.8 CGN-BRB40
82.210.192.10 DRS-SA43
82.210.192.13 DUS-SA43
82.210.192.17 NUE-SA46
82.210.192.19 MUC-BRA43
82.210.192.24 MUC-SA47
82.210.192.30 LEJ-BRE40
82.210.192.33 HAJ-SE42
82.210.192.34 NUE-BRA40
82.210.192.41 NUE-SA44
82.210.192.42 NUE-SB44
82.210.192.43 HAM-BRB40
82.210.192.44 AGB-SB44
82.210.192.45 FRA-BRA41
82.210.192.48 NUE-BRB42
82.210.192.49 FRA-BRB40
82.210.192.50 MUC-BRA41
82.210.192.51 FRA-SA48
82.210.192.52 FRA-SB46
82.210.192.53 MUC-SA44
82.210.192.54 MUC-SB45
82.210.192.55 STR-SA45
82.210.192.56 STR-SB45
82.210.192.57 FRA-BRB45
82.210.192.58 HAJ-BRA40
82.210.192.60 BER-SA44
82.210.192.61 BER-SC41
82.210.192.62 DUS-SA42
82.210.192.63 DUS-SC42
82.210.192.64 HAM-SA44
82.210.192.65 HAM-SB44
82.210.192.66 HAJ-SB44
82.210.192.67 CGN-SA43
82.210.192.68 NUE-SB45
82.210.192.69 CGN-SB42
82.210.192.70 ESS-SA45
82.210.192.71 LEJ-SA43
82.210.192.72 HAJ-SE40
82.210.192.75 FRA-SA42
82.210.192.76 MUC-BRA42
82.210.192.77 FRA-BRB41
82.210.192.80 MUC-BRB42
82.210.192.81 BER-BRC42
82.210.192.82 BER-BRC40
82.210.192.83 HAJ-BRE42
82.210.192.84 CGN-BRB41
82.210.192.85 FRA-BRA42
82.210.192.86 BWE-SA42
82.210.192.87 FKB-SA43
82.210.192.88 CGN-BRA41
82.210.192.89 FRA-BRA43
82.210.192.90 BER-SC43
82.210.192.93 STR-SA46
82.210.192.105 LEJ-SA45
82.210.192.112 FRA-SB40
82.210.192.115 HAJ-BRB40
82.210.192.117 NSS-SA41
82.210.192.128 FMO-SA43
82.210.192.129 OBK-SA42
82.210.192.130 FRA-SB47
82.210.192.131 MUC-BRA44
82.210.192.132 FRA-BRB44
82.210.192.133 MHG-SA42
82.210.192.134 ERF-SB42
82.210.192.135 FRA-SX40
82.210.192.136 FRA-SY40
82.210.192.137 FRA-SA43
82.210.192.138 KEL-SA42
82.210.192.139 MGB-SA42
82.210.192.140 HLB-SB42
82.210.192.141 RLG-SA43
82.210.192.142 SCN-SA42
82.210.192.143 BRE-SA43
82.210.192.145 QWU-SA43
82.210.192.146 MUC-SA45
82.210.192.149 BER-SA45
82.210.192.150 RTW-SA42
82.210.192.151 QUL-SB42
82.210.192.152 FRA-BRB42
82.210.192.153 FRB-SB42
82.210.192.154 KSF-SB42
82.210.192.155 NUE-NMCA42
82.210.192.156 NUE-NMCA43
82.210.192.157 MUC-SB46
82.210.192.158 LEJ-NMCA41
82.210.192.159 LEJ-NMCA42
82.210.192.160 DTM-SA43
82.210.192.161 MUC-BRA45
82.210.192.162 HAJ-BRC40
82.210.192.163 DTM-SC40
82.210.192.165 DUS-BRA40
82.210.192.166 LEJ-SE40
82.210.192.167 BFE-SA43
82.210.192.168 BON-SA42
82.210.192.169 QKZ-SA43
82.210.192.170 MHG-SB43
82.210.192.173 ZPM-SA43
82.210.192.174 DUS-BRA41
82.210.192.176 FRA-BRB46
82.210.192.177 MUC-BRA46
82.210.192.178 FRA-SA49
82.210.192.180 HAJ-BRB41
82.210.192.181 DUS-BRA42
82.210.192.182 CGN-SA44
82.210.192.184 AAH-SA41
82.210.192.185 NUE-SA45
82.210.192.187 HAJ-SE41
82.210.192.188 STR-SB46
82.210.192.189 HAJ-SB45
82.210.192.190 BER-SC42
82.210.192.193 HAM-SA45
82.210.192.194 FRA-SB48
82.210.192.197 DTM-SA44
82.210.192.199 HAM-BRA41
82.210.192.201 HAJ-BRB42
82.210.192.205 HAJ-BRC41
82.210.192.206 FRA-BRB47
82.210.192.209 FRA-BRH40
82.210.192.210 BER-BRA41
82.210.192.213 STR-BRA41
82.210.192.217 NUE-BRA42
82.210.192.221 BER-BRA40
82.210.192.225 FRA-BRA40
82.210.192.226 HAM-BRA40
82.210.192.229 CGN-BRA40
82.210.192.233 LEJ-BRA41
82.210.192.234 MUC-BRB40
82.210.192.236 NUE-BRA41
82.210.192.237 STR-BRA40
82.210.192.238 HAM-SB45
82.210.192.239 DTM-SC41
82.210.192.241 ESS-SA46
82.210.192.242 LEJ-SA44
82.210.192.245 NSS-SA40
82.210.192.247 BAY-SA41
82.210.192.248 FLE-SB41
82.210.192.249 FUL-SA42
82.210.193.1 QWU-SB41
82.210.193.2 TRI-SA41
82.210.193.3 SGE-SB41
82.210.193.4 OLD-SA42
82.210.193.5 MGB-SB41
82.210.193.6 LBK-SB42
82.210.193.7 LEE-SA41
82.210.193.8 ZNV-SA42
82.210.193.9 KLT-SA41
82.210.193.10 HAL-SA42
82.210.193.11 GTT-SA41
82.210.193.12 GSS-SA42
82.210.193.13 ZGA-SB42
82.210.193.14 CGN-SB43
82.210.193.15 FRA-SA40
82.210.193.16 BER-BRA42
82.210.193.17 LEJ-BRA42
82.210.193.18 DUS-BRA43
82.210.193.19 STR-BRA42
82.210.193.20 MUC-BRA47
82.210.193.21 DUS-SA44
82.210.193.22 DUS-BRB40
82.210.193.23 NUE-BRA43
82.210.193.24 HAJ-BRE40
82.210.193.25 FRA-BRH41
82.210.193.26 STR-BRB40
82.210.193.27 MUC-BRA48
82.210.193.28 FRA-SB49
82.210.193.29 BER-SA46
82.210.193.30 MUC-SA46
82.210.193.31 BON-SA43
82.210.193.32 LEJ-SE41
82.210.193.33 MUC-SB47
82.210.193.34 MHG-SB44
82.210.193.35 HAM-BRA43
82.210.193.36 MUC-BRB41
82.210.193.37 STR-SA47
82.210.193.38 HAJ-SB46
82.210.193.39 HAJ-BRC42
82.210.193.40 LEJ-BRB40
82.210.193.41 FRA-BRH42
82.210.193.42 BER-BRA43
82.210.193.43 NSS-BRA40
82.210.193.44 STR-BRA43
82.210.193.45 STR-BRB41
82.210.193.46 HAM-BRA44
82.210.193.47 HAM-BRA45
82.210.193.48 HAM-BRA46
82.210.193.49 DUS-BRA44
82.210.193.50 DUS-BRA45
82.210.193.51 NUE-BRB40
82.210.193.52 NUE-BRB41
82.210.193.53 MUC-BRA49
82.210.193.54 MUC-BRA50
82.210.193.55 FRA-BRB49
82.210.193.56 MUC-BRA51
82.210.193.57 FRA-BRH44
82.210.193.58 MUC-BRA53
82.210.193.59 LEJ-BRC40
82.210.193.60 LEJ-BRC41
82.210.193.61 NUE-SB46
82.210.193.63 CGN-SA45
82.210.193.64 FRA-BRA44
82.210.193.65 FRA-BRH43
82.210.193.66 MUC-BRA52
82.210.193.67 STR-SB47
82.210.193.69 LEJ-BRC42
82.210.193.70 LEJ-BRA43
82.210.193.71 LEJ-BRA44
82.210.193.72 HAJ-BRE41
82.210.193.73 BER-BRC41
82.210.193.74 CGN-BRA42
82.210.193.75 NSS-BRA41
82.210.193.76 NSS-BRA42
82.210.193.77 STR-BRB42
82.210.193.78 STR-BRB43
82.210.193.79 FRA-BRB50
82.210.193.80 MUC-BRA54
82.210.193.81 MUC-BRA55
82.210.193.82 FRA-BRB51
82.210.208.134 VIE-SC23
82.210.208.135 HAM-SA22
82.210.208.136 FRA-SB22
82.210.208.137 FRA-SA22
82.210.208.138 MUC-SA23
82.210.208.139 LON-SE21
82.210.208.140 LON-SF21
82.210.208.141 PAR-SB25
82.210.208.142 VIE-SB27
82.210.208.192 FRA-RRA41
82.210.208.193 HAM-RRA41
82.210.208.194 MUC-RRA40
82.210.208.195 HAM-RRB40
82.210.208.196 FRA-RRA40
82.210.208.198 FRA-RRB41
82.210.208.199 MUC-RRB41
82.210.208.202 ISIS_VIRTUAL_L1_82_210_208_202
82.210.208.203 ISIS_VIRTUAL_L1_82_210_208_203
82.210.208.207 NUE-RRA41
82.210.208.211 LEJ-RRA41
82.210.208.215 ISIS_VIRTUAL_L1_82_210_208_215
82.210.208.216 ISIS_VIRTUAL_L1_82_210_208_216
82.210.208.217 ISIS_VIRTUAL_L1_82_210_208_217
82.210.208.219 ISIS_VIRTUAL_L1_82_210_208_219
82.210.208.220 ISIS_VIRTUAL_L1_82_210_208_220
82.210.208.221 ISIS_VIRTUAL_L1_82_210_208_221
